serial,dateenter,time,ST_NUM,enter,time1,do,enter2,sentg,sentt
16733,23/12/2025 00:00:00,30/12/1899 07:15:24,1160312458,3,,,,,
16734,23/12/2025 00:00:00,30/12/1899 07:17:26,1160348783,3,,,,,
16735,23/12/2025 00:00:00,30/12/1899 07:10:15,1160382063,3,,,,,
16736,23/12/2025 00:00:00,30/12/1899 06:55:08,1160420590,1,,,,,
16737,23/12/2025 00:00:00,30/12/1899 06:58:06,1160445225,1,,,,,
16738,23/12/2025 00:00:00,30/12/1899 06:40:54,1160488886,1,,,,,
16739,23/12/2025 00:00:00,30/12/1899 07:09:18,1160548416,3,,,,,
16740,23/12/2025 00:00:00,30/12/1899 07:27:16,1160550263,3,,,,,
16741,23/12/2025 00:00:00,,1160570485,2,,,,,
16742,23/12/2025 00:00:00,30/12/1899 07:01:03,1160649271,1,,,,,
16743,23/12/2025 00:00:00,30/12/1899 06:51:12,1160667653,1,,,,,
16744,23/12/2025 00:00:00,30/12/1899 07:15:02,1160667703,3,,,,,
16745,23/12/2025 00:00:00,30/12/1899 07:29:43,1160692404,3,,,,,
16746,23/12/2025 00:00:00,30/12/1899 07:20:33,1160723621,3,,,,,
16747,23/12/2025 00:00:00,30/12/1899 07:04:36,1160758635,1,,,,,
16748,23/12/2025 00:00:00,,1160778021,2,,,,,
16749,23/12/2025 00:00:00,30/12/1899 06:50:57,1160782288,1,,,,,
16750,23/12/2025 00:00:00,30/12/1899 07:06:45,1160784805,3,,,,,
16751,23/12/2025 00:00:00,30/12/1899 07:10:39,1160817886,3,,,,,
16752,23/12/2025 00:00:00,30/12/1899 06:52:45,1160824882,1,,,,,
16753,23/12/2025 00:00:00,30/12/1899 07:18:56,1160883540,3,,,,,
16754,23/12/2025 00:00:00,,1160895387,2,,,,,
16755,23/12/2025 00:00:00,30/12/1899 07:24:43,1160924245,3,,,,,
16756,23/12/2025 00:00:00,30/12/1899 06:51:17,1160942684,1,,,,,
16757,23/12/2025 00:00:00,30/12/1899 07:17:50,1160957138,3,,,,,
16758,23/12/2025 00:00:00,,1160959076,2,,,,,
16759,23/12/2025 00:00:00,30/12/1899 07:20:40,1160967681,3,,,,,
16760,23/12/2025 00:00:00,30/12/1899 07:14:59,1160968309,3,,,,,
16761,23/12/2025 00:00:00,30/12/1899 07:23:48,1161027865,3,,,,,
16762,23/12/2025 00:00:00,30/12/1899 06:52:41,1161053440,1,,,,,
16763,23/12/2025 00:00:00,30/12/1899 06:43:17,1161077951,1,,,,,
16764,23/12/2025 00:00:00,30/12/1899 07:27:37,1161141211,3,,,,,
16765,23/12/2025 00:00:00,30/12/1899 07:07:38,1161156078,3,,,,,
16766,23/12/2025 00:00:00,30/12/1899 06:58:57,1161186265,1,,,,,
16767,23/12/2025 00:00:00,30/12/1899 06:59:08,1161217284,1,,,,,
16768,23/12/2025 00:00:00,30/12/1899 07:19:14,1161271083,3,,,,,
16769,23/12/2025 00:00:00,,1161310105,2,,,,,
16770,23/12/2025 00:00:00,30/12/1899 06:41:48,1161321391,1,,,,,
16771,23/12/2025 00:00:00,30/12/1899 06:59:30,1161371495,1,,,,,
16772,23/12/2025 00:00:00,30/12/1899 07:09:29,1161374408,3,,,,,
16773,23/12/2025 00:00:00,30/12/1899 07:22:17,1161378847,3,,,,,
16774,23/12/2025 00:00:00,,1161404189,2,,,,,
16775,23/12/2025 00:00:00,30/12/1899 06:52:50,1161452485,1,,,,,
16776,23/12/2025 00:00:00,30/12/1899 07:30:32,1161534555,3,,,,,
16777,23/12/2025 00:00:00,,1161536394,2,,,,,
16778,23/12/2025 00:00:00,30/12/1899 07:23:27,1161557069,3,,,,,
16779,23/12/2025 00:00:00,30/12/1899 06:42:45,1161560436,1,,,,,
16780,23/12/2025 00:00:00,,1161597776,2,,,,,
16781,23/12/2025 00:00:00,30/12/1899 06:45:18,1161632987,1,,,,,
16782,23/12/2025 00:00:00,30/12/1899 06:49:55,1161681182,1,,,,,
16783,23/12/2025 00:00:00,30/12/1899 07:30:22,1161728488,3,,,,,
16784,23/12/2025 00:00:00,30/12/1899 06:59:11,1161753577,1,,,,,
16785,23/12/2025 00:00:00,30/12/1899 06:42:18,1161754815,1,,,,,
16786,23/12/2025 00:00:00,30/12/1899 07:20:54,1161804552,3,,,,,
16787,23/12/2025 00:00:00,30/12/1899 07:17:01,1161809767,3,,,,,
16788,23/12/2025 00:00:00,30/12/1899 07:13:19,1161813215,3,,,,,
16789,23/12/2025 00:00:00,30/12/1899 07:08:33,1161815350,3,,,,,
16790,23/12/2025 00:00:00,,1161838329,2,,,,,
16791,23/12/2025 00:00:00,30/12/1899 07:21:54,1161863863,3,,,,,
16792,23/12/2025 00:00:00,30/12/1899 07:06:22,1161918113,3,,,,,
16793,23/12/2025 00:00:00,30/12/1899 08:04:40,1161945124,3,,,,,
16794,23/12/2025 00:00:00,30/12/1899 07:15:04,1161950298,3,,,,,
16795,23/12/2025 00:00:00,30/12/1899 06:45:52,1161957434,1,,,,,
16796,23/12/2025 00:00:00,30/12/1899 07:38:05,1162011876,3,,,,,
16797,23/12/2025 00:00:00,30/12/1899 06:49:36,1162092579,1,,,,,
16798,23/12/2025 00:00:00,30/12/1899 07:20:22,1162100612,3,,,,,
16799,23/12/2025 00:00:00,30/12/1899 07:31:18,1162102436,3,,,,,
16800,23/12/2025 00:00:00,,1162117780,2,,,,,
16801,23/12/2025 00:00:00,30/12/1899 06:56:48,1162146912,1,,,,,
16802,23/12/2025 00:00:00,30/12/1899 07:14:32,1162170946,3,,,,,
16803,23/12/2025 00:00:00,,1162192064,2,,,,,
16804,23/12/2025 00:00:00,30/12/1899 07:31:43,1162203952,3,,,,,
16805,23/12/2025 00:00:00,30/12/1899 07:17:16,1162217242,3,,,,,
16806,23/12/2025 00:00:00,30/12/1899 07:15:45,1162230765,3,,,,,
16807,23/12/2025 00:00:00,30/12/1899 06:55:28,1162254278,1,,,,,
16808,23/12/2025 00:00:00,30/12/1899 07:45:03,1162279986,3,,,,,
16809,23/12/2025 00:00:00,30/12/1899 07:28:27,1162320673,3,,,,,
16810,23/12/2025 00:00:00,30/12/1899 07:16:22,1162326910,3,,,,,
16811,23/12/2025 00:00:00,30/12/1899 07:06:03,1162328825,3,,,,,
16812,23/12/2025 00:00:00,,1162333510,2,,,,,
16813,23/12/2025 00:00:00,30/12/1899 07:10:00,1162354540,3,,,,,
16814,23/12/2025 00:00:00,30/12/1899 07:09:54,1162391096,3,,,,,
16815,23/12/2025 00:00:00,,1162414443,2,,,,,
16816,23/12/2025 00:00:00,30/12/1899 06:44:30,1162443558,1,,,,,
16817,23/12/2025 00:00:00,30/12/1899 07:07:16,1162446767,3,,,,,
16818,23/12/2025 00:00:00,30/12/1899 07:08:27,1162446858,3,,,,,
16819,23/12/2025 00:00:00,30/12/1899 07:20:37,1162455800,3,,,,,
16820,23/12/2025 00:00:00,30/12/1899 06:41:23,1162484982,1,,,,,
16821,23/12/2025 00:00:00,30/12/1899 07:00:49,1162516106,1,,,,,
16822,23/12/2025 00:00:00,30/12/1899 06:50:50,1162524613,1,,,,,
16823,23/12/2025 00:00:00,30/12/1899 07:13:54,1162526477,3,,,,,
17015,23/12/2025 00:00:00,30/12/1899 07:03:33,1162534661,1,,,,,
16824,23/12/2025 00:00:00,30/12/1899 07:26:50,1162538027,3,,,,,
16825,23/12/2025 00:00:00,30/12/1899 07:14:36,1162565111,3,,,,,
16826,23/12/2025 00:00:00,30/12/1899 07:08:47,1162571655,3,,,,,
16827,23/12/2025 00:00:00,30/12/1899 07:30:39,1162600850,3,,,,,
16828,23/12/2025 00:00:00,30/12/1899 07:26:52,1162602328,3,,,,,
16829,23/12/2025 00:00:00,30/12/1899 07:04:59,1162617987,1,,,,,
16830,23/12/2025 00:00:00,,1162706368,2,,,,,
16831,23/12/2025 00:00:00,30/12/1899 06:31:55,1162706608,1,,,,,
16832,23/12/2025 00:00:00,30/12/1899 06:42:12,1162716052,1,,,,,
16833,23/12/2025 00:00:00,30/12/1899 07:01:53,1162720799,1,,,,,
16834,23/12/2025 00:00:00,30/12/1899 07:25:05,1162754848,3,,,,,
16835,23/12/2025 00:00:00,30/12/1899 06:52:37,1162765059,1,,,,,
16836,23/12/2025 00:00:00,30/12/1899 07:10:42,1162772857,3,,,,,
16837,23/12/2025 00:00:00,30/12/1899 06:58:52,1162798746,1,,,,,
16838,23/12/2025 00:00:00,30/12/1899 07:14:25,1162799033,3,,,,,
16839,23/12/2025 00:00:00,30/12/1899 06:22:07,1162822421,1,,,,,
16840,23/12/2025 00:00:00,30/12/1899 07:04:01,1162825796,1,,,,,
16841,23/12/2025 00:00:00,30/12/1899 06:24:39,1162841843,1,,,,,
16842,23/12/2025 00:00:00,30/12/1899 06:53:42,1162842411,1,,,,,
16843,23/12/2025 00:00:00,,1162863573,2,,,,,
16844,23/12/2025 00:00:00,30/12/1899 07:02:02,1162875783,1,,,,,
16845,23/12/2025 00:00:00,30/12/1899 06:42:29,1162889644,1,,,,,
16846,23/12/2025 00:00:00,30/12/1899 06:42:41,1162916983,1,,,,,
16847,23/12/2025 00:00:00,,1162955536,2,,,,,
16848,23/12/2025 00:00:00,30/12/1899 06:41:12,1162980237,1,,,,,
16849,23/12/2025 00:00:00,,1162990046,2,,,,,
16850,23/12/2025 00:00:00,,1162990079,2,,,,,
16851,23/12/2025 00:00:00,30/12/1899 07:20:47,1163022633,3,,,,,
16852,23/12/2025 00:00:00,30/12/1899 06:49:07,1163025578,1,,,,,
16853,23/12/2025 00:00:00,30/12/1899 07:19:48,1163026634,3,,,,,
16854,23/12/2025 00:00:00,30/12/1899 07:10:33,1163053182,3,,,,,
16855,23/12/2025 00:00:00,,1163054222,2,,,,,
16856,23/12/2025 00:00:00,30/12/1899 07:10:35,1163056672,3,,,,,
16857,23/12/2025 00:00:00,,1163106097,2,,,,,
16858,23/12/2025 00:00:00,30/12/1899 07:02:58,1163116799,1,,,,,
16859,23/12/2025 00:00:00,30/12/1899 07:10:38,1163146341,3,,,,,
16860,23/12/2025 00:00:00,,1163152760,2,,,,,
16861,23/12/2025 00:00:00,30/12/1899 07:11:11,1163159344,3,,,,,
16862,23/12/2025 00:00:00,30/12/1899 07:13:01,1163204504,3,,,,,
16863,23/12/2025 00:00:00,30/12/1899 06:46:16,1163208505,1,,,,,
16864,23/12/2025 00:00:00,30/12/1899 06:57:05,1163285552,1,,,,,
16865,23/12/2025 00:00:00,30/12/1899 07:04:14,1163294430,1,,,,,
16866,23/12/2025 00:00:00,30/12/1899 06:49:41,1163332271,1,,,,,
16867,23/12/2025 00:00:00,,1163440389,2,,,,,
16868,23/12/2025 00:00:00,30/12/1899 07:05:31,1163465154,3,,,,,
16869,23/12/2025 00:00:00,30/12/1899 07:33:43,1163509589,3,,,,,
16870,23/12/2025 00:00:00,30/12/1899 07:16:58,1163527490,3,,,,,
16871,23/12/2025 00:00:00,30/12/1899 07:08:19,1163550385,3,,,,,
16872,23/12/2025 00:00:00,30/12/1899 06:49:52,1163574518,1,,,,,
16873,23/12/2025 00:00:00,,1163663048,2,,,,,
16874,23/12/2025 00:00:00,30/12/1899 06:51:36,1163689589,1,,,,,
16875,23/12/2025 00:00:00,30/12/1899 06:51:00,1163721978,1,,,,,
16876,23/12/2025 00:00:00,30/12/1899 06:42:53,1163722976,1,,,,,
16877,23/12/2025 00:00:00,30/12/1899 07:29:24,1163728221,3,,,,,
16878,23/12/2025 00:00:00,30/12/1899 07:11:51,1163777558,3,,,,,
16879,23/12/2025 00:00:00,30/12/1899 07:08:10,1163808825,3,,,,,
16880,23/12/2025 00:00:00,30/12/1899 06:57:11,1163820606,1,,,,,
16881,23/12/2025 00:00:00,30/12/1899 07:07:44,1163845652,3,,,,,
16882,23/12/2025 00:00:00,30/12/1899 06:58:19,1163854340,1,,,,,
16883,23/12/2025 00:00:00,30/12/1899 07:14:29,1163865262,3,,,,,
16884,23/12/2025 00:00:00,30/12/1899 06:48:57,1163868159,1,,,,,
16885,23/12/2025 00:00:00,30/12/1899 07:14:01,1163915729,3,,,,,
16886,23/12/2025 00:00:00,30/12/1899 06:40:00,1163972407,1,,,,,
16887,23/12/2025 00:00:00,30/12/1899 07:36:35,1163999657,3,,,,,
16888,23/12/2025 00:00:00,30/12/1899 06:35:03,1164008359,1,,,,,
16889,23/12/2025 00:00:00,30/12/1899 06:22:19,1164048371,1,,,,,
16890,23/12/2025 00:00:00,30/12/1899 07:04:11,1164091736,1,,,,,
16891,23/12/2025 00:00:00,30/12/1899 06:35:33,1164123885,1,,,,,
16892,23/12/2025 00:00:00,30/12/1899 07:35:43,1164131664,3,,,,,
16893,23/12/2025 00:00:00,30/12/1899 07:27:21,1164132480,3,,,,,
16894,23/12/2025 00:00:00,30/12/1899 06:34:58,1164202879,1,,,,,
16895,23/12/2025 00:00:00,30/12/1899 07:17:09,1164239301,3,,,,,
16896,23/12/2025 00:00:00,30/12/1899 07:17:40,1164252551,3,,,,,
16897,23/12/2025 00:00:00,30/12/1899 06:51:50,1164320283,1,,,,,
17016,23/12/2025 00:00:00,30/12/1899 07:15:06,1164348656,3,,,,,
16898,23/12/2025 00:00:00,30/12/1899 06:43:03,1164397133,1,,,,,
16899,23/12/2025 00:00:00,,1164402107,2,,,,,
16900,23/12/2025 00:00:00,,1164404475,2,,,,,
16901,23/12/2025 00:00:00,30/12/1899 07:11:54,1164444174,3,,,,,
16902,23/12/2025 00:00:00,30/12/1899 07:18:50,1164486449,3,,,,,
16903,23/12/2025 00:00:00,,1164547489,2,,,,,
16904,23/12/2025 00:00:00,30/12/1899 07:09:02,1164590034,3,,,,,
16905,23/12/2025 00:00:00,30/12/1899 07:19:46,1164626226,3,,,,,
16906,23/12/2025 00:00:00,30/12/1899 07:11:48,1164635102,3,,,,,
16907,23/12/2025 00:00:00,30/12/1899 07:13:45,1164654145,3,,,,,
16908,23/12/2025 00:00:00,30/12/1899 07:05:15,1164657700,3,,,,,
16909,23/12/2025 00:00:00,30/12/1899 07:01:40,1164708909,1,,,,,
16910,23/12/2025 00:00:00,30/12/1899 07:00:54,1164711119,1,,,,,
16911,23/12/2025 00:00:00,30/12/1899 07:29:26,1164730861,3,,,,,
16912,23/12/2025 00:00:00,,1164752378,2,,,,,
16913,23/12/2025 00:00:00,30/12/1899 07:01:26,1164778522,1,,,,,
16914,23/12/2025 00:00:00,30/12/1899 07:08:22,1164794651,3,,,,,
16915,23/12/2025 00:00:00,,1164794883,2,,,,,
16916,23/12/2025 00:00:00,30/12/1899 07:03:09,1164822619,1,,,,,
16917,23/12/2025 00:00:00,30/12/1899 06:44:56,1164834135,1,,,,,
16918,23/12/2025 00:00:00,30/12/1899 06:22:25,1164844233,1,,,,,
16919,23/12/2025 00:00:00,30/12/1899 07:27:25,1164926535,3,,,,,
16920,23/12/2025 00:00:00,30/12/1899 07:28:50,1165002930,3,,,,,
16921,23/12/2025 00:00:00,30/12/1899 06:53:35,1165023035,1,,,,,
16922,23/12/2025 00:00:00,30/12/1899 07:13:32,1165062926,3,,,,,
16923,23/12/2025 00:00:00,30/12/1899 06:53:33,1165090091,1,,,,,
16924,23/12/2025 00:00:00,30/12/1899 06:42:50,1165092071,1,,,,,
16925,23/12/2025 00:00:00,,1165100213,2,,,,,
16926,23/12/2025 00:00:00,30/12/1899 07:20:44,1165100643,3,,,,,
16927,23/12/2025 00:00:00,30/12/1899 06:50:23,1165140722,1,,,,,
16928,23/12/2025 00:00:00,,1165155977,2,,,,,
16929,23/12/2025 00:00:00,,1165173533,2,,,,,
16930,23/12/2025 00:00:00,30/12/1899 06:47:10,1165188689,1,,,,,
16931,23/12/2025 00:00:00,30/12/1899 07:04:24,1165191261,1,,,,,
16932,23/12/2025 00:00:00,30/12/1899 07:23:07,1165232784,3,,,,,
16933,23/12/2025 00:00:00,30/12/1899 07:26:46,1165244870,3,,,,,
16934,23/12/2025 00:00:00,,1165297126,2,,,,,
16935,23/12/2025 00:00:00,30/12/1899 07:26:43,1165311695,3,,,,,
16936,23/12/2025 00:00:00,30/12/1899 07:26:38,1165311737,3,,,,,
16937,23/12/2025 00:00:00,30/12/1899 07:15:51,1165316546,3,,,,,
16938,23/12/2025 00:00:00,30/12/1899 07:03:42,1165322619,1,,,,,
16939,23/12/2025 00:00:00,30/12/1899 07:03:57,1165370998,1,,,,,
16940,23/12/2025 00:00:00,30/12/1899 07:11:03,1165395995,3,,,,,
16941,23/12/2025 00:00:00,30/12/1899 06:45:02,1165423185,1,,,,,
16942,23/12/2025 00:00:00,30/12/1899 07:07:02,1165427509,3,,,,,
16943,23/12/2025 00:00:00,30/12/1899 07:00:27,1165448075,1,,,,,
16944,23/12/2025 00:00:00,30/12/1899 06:59:55,1165454958,1,,,,,
16945,23/12/2025 00:00:00,,1165465988,2,,,,,
16946,23/12/2025 00:00:00,30/12/1899 07:02:15,1165475854,1,,,,,
16947,23/12/2025 00:00:00,,1165485465,2,,,,,
16948,23/12/2025 00:00:00,30/12/1899 06:41:43,1165509637,1,,,,,
16949,23/12/2025 00:00:00,30/12/1899 07:15:26,1165513324,3,,,,,
16950,23/12/2025 00:00:00,30/12/1899 07:02:41,1165609510,1,,,,,
16951,23/12/2025 00:00:00,30/12/1899 07:23:13,1165617489,3,,,,,
16952,23/12/2025 00:00:00,30/12/1899 07:15:42,1165626738,3,,,,,
16953,23/12/2025 00:00:00,30/12/1899 07:04:57,1165642164,1,,,,,
16954,23/12/2025 00:00:00,30/12/1899 07:24:33,1165667377,3,,,,,
16955,23/12/2025 00:00:00,30/12/1899 06:47:26,1165706654,1,,,,,
16956,23/12/2025 00:00:00,30/12/1899 07:26:21,1165724798,3,,,,,
16957,23/12/2025 00:00:00,,1165736545,2,,,,,
16958,23/12/2025 00:00:00,30/12/1899 07:12:06,1165770098,3,,,,,
16959,23/12/2025 00:00:00,30/12/1899 06:50:53,1165804822,1,,,,,
16960,23/12/2025 00:00:00,30/12/1899 07:06:44,1165820752,3,,,,,
16961,23/12/2025 00:00:00,30/12/1899 07:01:37,1165849413,1,,,,,
16962,23/12/2025 00:00:00,30/12/1899 07:24:46,1165871326,3,,,,,
16963,23/12/2025 00:00:00,,1165896869,2,,,,,
16964,23/12/2025 00:00:00,30/12/1899 06:56:53,1165905561,1,,,,,
16965,23/12/2025 00:00:00,30/12/1899 06:51:32,1165954155,1,,,,,
16966,23/12/2025 00:00:00,30/12/1899 07:34:10,1165961531,3,,,,,
16967,23/12/2025 00:00:00,30/12/1899 07:37:38,1165973247,3,,,,,
16968,23/12/2025 00:00:00,,1166172492,2,,,,,
16969,23/12/2025 00:00:00,30/12/1899 06:59:42,1166178457,1,,,,,
16970,23/12/2025 00:00:00,30/12/1899 07:01:07,1166239671,1,,,,,
16971,23/12/2025 00:00:00,30/12/1899 07:23:01,1166255685,3,,,,,
16972,23/12/2025 00:00:00,30/12/1899 07:35:44,1166310498,3,,,,,
16973,23/12/2025 00:00:00,30/12/1899 07:18:34,1166337020,3,,,,,
16974,23/12/2025 00:00:00,,1166363034,2,,,,,
16975,23/12/2025 00:00:00,,1166374239,2,,,,,
16976,23/12/2025 00:00:00,30/12/1899 07:00:34,1166393403,1,,,,,
16977,23/12/2025 00:00:00,30/12/1899 07:25:01,1166396844,3,,,,,
16978,23/12/2025 00:00:00,30/12/1899 07:17:19,1166423101,3,,,,,
16979,23/12/2025 00:00:00,30/12/1899 06:57:08,1166454890,1,,,,,
16980,23/12/2025 00:00:00,30/12/1899 06:56:10,1166569028,1,,,,,
16981,23/12/2025 00:00:00,30/12/1899 07:11:56,1166598746,3,,,,,
16982,23/12/2025 00:00:00,30/12/1899 06:52:11,1166649259,1,,,,,
16983,23/12/2025 00:00:00,30/12/1899 07:14:20,1166713048,3,,,,,
16984,23/12/2025 00:00:00,,1166755163,2,,,,,
16985,23/12/2025 00:00:00,30/12/1899 07:04:53,1166840189,1,,,,,
16986,23/12/2025 00:00:00,30/12/1899 07:06:58,1166873966,3,,,,,
16666,23/12/2025 00:00:00,30/12/1899 07:18:21,1166921534,3,,,,,
16987,23/12/2025 00:00:00,30/12/1899 07:08:51,1166926830,3,,,,,
16988,23/12/2025 00:00:00,30/12/1899 07:29:31,1166931830,3,,,,,
16989,23/12/2025 00:00:00,,1166973196,2,,,,,
16990,23/12/2025 00:00:00,30/12/1899 06:45:55,1166975118,1,,,,,
16991,23/12/2025 00:00:00,30/12/1899 07:15:48,1166988095,3,,,,,
16992,23/12/2025 00:00:00,30/12/1899 07:21:17,1167047693,3,,,,,
16993,23/12/2025 00:00:00,30/12/1899 06:32:26,1167083789,1,,,,,
16994,23/12/2025 00:00:00,30/12/1899 07:04:32,1167163771,1,,,,,
16995,23/12/2025 00:00:00,30/12/1899 07:35:32,1167178613,3,,,,,
16996,23/12/2025 00:00:00,30/12/1899 07:00:10,1167182425,1,,,,,
16997,23/12/2025 00:00:00,,1167279270,2,,,,,
16998,23/12/2025 00:00:00,30/12/1899 07:31:33,1167379641,3,,,,,
16999,23/12/2025 00:00:00,30/12/1899 07:08:16,1167404514,3,,,,,
17000,23/12/2025 00:00:00,30/12/1899 07:02:52,1167525557,1,,,,,
17001,23/12/2025 00:00:00,30/12/1899 07:12:08,1167670775,3,,,,,
17002,23/12/2025 00:00:00,30/12/1899 07:21:06,1168069076,3,,,,,
17003,23/12/2025 00:00:00,30/12/1899 06:48:25,1168083663,1,,,,,
17004,23/12/2025 00:00:00,30/12/1899 06:55:00,1168142006,1,,,,,
17005,23/12/2025 00:00:00,30/12/1899 07:14:44,1169533807,3,,,,,
17006,23/12/2025 00:00:00,30/12/1899 07:17:29,1170754814,3,,,,,
17007,23/12/2025 00:00:00,30/12/1899 07:20:08,1173093822,3,,,,,
17008,23/12/2025 00:00:00,30/12/1899 06:55:37,1173590314,1,,,,,
17009,23/12/2025 00:00:00,,1174167567,2,,,,,
17010,23/12/2025 00:00:00,30/12/1899 07:29:12,1178117576,3,,,,,
17011,23/12/2025 00:00:00,30/12/1899 06:22:28,1178233050,1,,,,,
17012,23/12/2025 00:00:00,30/12/1899 06:44:52,1179135502,1,,,,,
17013,23/12/2025 00:00:00,30/12/1899 06:54:41,130122424,1,,,,,
17014,23/12/2025 00:00:00,30/12/1899 06:53:06,2362174035,1,,,,,
17017,24/12/2025 00:00:00,30/12/1899 07:07:45,1151435458,3,,,,,
17018,24/12/2025 00:00:00,30/12/1899 07:19:26,1152319842,3,,,,,
17019,24/12/2025 00:00:00,30/12/1899 06:50:14,1152634570,1,,,,,
17020,24/12/2025 00:00:00,,1152681217,2,,,,,
17021,24/12/2025 00:00:00,,1152747521,2,,,,,
17022,24/12/2025 00:00:00,30/12/1899 06:59:07,1152827414,1,,,,,
17023,24/12/2025 00:00:00,30/12/1899 07:20:26,1152995906,3,,,,,
17024,24/12/2025 00:00:00,30/12/1899 07:09:33,1153274269,3,,,,,
17025,24/12/2025 00:00:00,,1153275688,2,,,,,
17026,24/12/2025 00:00:00,30/12/1899 07:22:49,1153600513,3,,,,,
17027,24/12/2025 00:00:00,,1153634983,2,,,,,
17028,24/12/2025 00:00:00,30/12/1899 07:58:09,1153661200,3,,,,,
17029,24/12/2025 00:00:00,30/12/1899 06:46:09,1153788722,1,,,,,
17030,24/12/2025 00:00:00,30/12/1899 06:42:08,1153853385,1,,,,,
17031,24/12/2025 00:00:00,30/12/1899 07:09:11,1153936446,3,,,,,
17032,24/12/2025 00:00:00,30/12/1899 06:48:49,1153958283,1,,,,,
17033,24/12/2025 00:00:00,30/12/1899 06:47:22,1154003626,1,,,,,
17034,24/12/2025 00:00:00,30/12/1899 06:56:12,1154070229,1,,,,,
17035,24/12/2025 00:00:00,30/12/1899 07:14:30,1154123150,3,,,,,
17036,24/12/2025 00:00:00,30/12/1899 07:30:11,1154158719,3,,,,,
17037,24/12/2025 00:00:00,30/12/1899 07:22:32,1154188393,3,,,,,
17038,24/12/2025 00:00:00,30/12/1899 06:39:26,1154212250,1,,,,,
17039,24/12/2025 00:00:00,,1154270266,2,,,,,
17040,24/12/2025 00:00:00,30/12/1899 07:14:33,1154274631,3,,,,,
17041,24/12/2025 00:00:00,30/12/1899 07:03:11,1154343089,1,,,,,
17042,24/12/2025 00:00:00,30/12/1899 07:13:04,1154346223,3,,,,,
17043,24/12/2025 00:00:00,30/12/1899 06:59:19,1154360711,1,,,,,
17044,24/12/2025 00:00:00,,1154446759,2,,,,,
17045,24/12/2025 00:00:00,,1154526873,2,,,,,
17046,24/12/2025 00:00:00,30/12/1899 07:06:52,1154544033,3,,,,,
17047,24/12/2025 00:00:00,30/12/1899 07:24:35,1154556516,3,,,,,
17048,24/12/2025 00:00:00,30/12/1899 07:28:30,1154557571,3,,,,,
17049,24/12/2025 00:00:00,30/12/1899 07:30:26,1154570244,3,,,,,
17050,24/12/2025 00:00:00,30/12/1899 06:52:46,1154597619,1,,,,,
17051,24/12/2025 00:00:00,,1154634040,2,,,,,
17052,24/12/2025 00:00:00,,1154634917,2,,,,,
17053,24/12/2025 00:00:00,30/12/1899 07:27:30,1154647711,3,,,,,
17054,24/12/2025 00:00:00,,1154679904,2,,,,,
17055,24/12/2025 00:00:00,30/12/1899 07:08:09,1154766453,3,,,,,
17056,24/12/2025 00:00:00,30/12/1899 06:56:42,1154826661,1,,,,,
17057,24/12/2025 00:00:00,,1154827073,2,,,,,
17058,24/12/2025 00:00:00,30/12/1899 07:02:06,1154827156,1,,,,,
17059,24/12/2025 00:00:00,30/12/1899 07:17:03,1154830861,3,,,,,
17060,24/12/2025 00:00:00,30/12/1899 07:19:32,1154869661,3,,,,,
17061,24/12/2025 00:00:00,30/12/1899 06:44:49,1154887366,1,,,,,
17062,24/12/2025 00:00:00,30/12/1899 06:44:44,1154887382,1,,,,,
17063,24/12/2025 00:00:00,30/12/1899 07:30:43,1154908436,3,,,,,
17064,24/12/2025 00:00:00,30/12/1899 07:17:11,1154912107,3,,,,,
17065,24/12/2025 00:00:00,30/12/1899 06:43:44,1154914053,1,,,,,
17066,24/12/2025 00:00:00,30/12/1899 07:31:11,1154919011,3,,,,,
17067,24/12/2025 00:00:00,,1154935728,2,,,,,
17068,24/12/2025 00:00:00,30/12/1899 07:35:29,1154938185,3,,,,,
17069,24/12/2025 00:00:00,30/12/1899 06:46:45,1154946444,1,,,,,
17070,24/12/2025 00:00:00,30/12/1899 07:34:53,1154952103,3,,,,,
17071,24/12/2025 00:00:00,30/12/1899 07:26:29,1155001702,3,,,,,
17072,24/12/2025 00:00:00,,1155044280,2,,,,,
17073,24/12/2025 00:00:00,30/12/1899 07:20:00,1155109885,3,,,,,
17074,24/12/2025 00:00:00,,1155115726,2,,,,,
17075,24/12/2025 00:00:00,,1155182163,2,,,,,
17076,24/12/2025 00:00:00,30/12/1899 07:44:37,1155186750,3,,,,,
17077,24/12/2025 00:00:00,30/12/1899 07:14:28,1155186776,3,,,,,
17078,24/12/2025 00:00:00,30/12/1899 07:04:06,1155205873,1,,,,,
17079,24/12/2025 00:00:00,30/12/1899 07:45:12,1155210246,3,,,,,
17080,24/12/2025 00:00:00,,1155247313,2,,,,,
17081,24/12/2025 00:00:00,,1155294018,2,,,,,
17082,24/12/2025 00:00:00,,1155312075,2,,,,,
17083,24/12/2025 00:00:00,30/12/1899 06:57:52,1155313685,1,,,,,
17084,24/12/2025 00:00:00,30/12/1899 07:27:41,1155333147,3,,,,,
17085,24/12/2025 00:00:00,30/12/1899 07:23:06,1155363581,3,,,,,
17086,24/12/2025 00:00:00,30/12/1899 07:31:56,1155394610,3,,,,,
17087,24/12/2025 00:00:00,30/12/1899 06:52:36,1155396995,1,,,,,
17088,24/12/2025 00:00:00,30/12/1899 07:16:14,1155433954,3,,,,,
17089,24/12/2025 00:00:00,,1155472879,2,,,,,
